azure,azure_cosmos_writes,true,200,1596394792024,1596394797614,5590
azure,azure_cosmos_writes,true,200,1596394797615,1596394804218,6603
azure,azure_cosmos_writes,true,200,1596394804218,1596394810845,6627
azure,azure_cosmos_writes,true,200,1596394810845,1596394817706,6861
azure,azure_cosmos_writes,true,200,1596394817706,1596394824290,6584
azure,azure_cosmos_writes,true,200,1596394824290,1596394831938,7648
azure,azure_cosmos_writes,true,200,1596394831940,1596394838684,6744
azure,azure_cosmos_writes,true,200,1596394838684,1596394845145,6461
azure,azure_cosmos_writes,true,200,1596394845145,1596394849999,4854
azure,azure_cosmos_writes,true,200,1596394850000,1596394855090,5090
azure,azure_cosmos_writes,true,200,1596394855090,1596394860649,5559
azure,azure_cosmos_writes,true,200,1596394860649,1596394866296,5647
azure,azure_cosmos_writes,true,200,1596394866296,1596394871982,5686
azure,azure_cosmos_writes,true,200,1596394871983,1596394877842,5859
azure,azure_cosmos_writes,true,200,1596394877842,1596394882934,5092
azure,azure_cosmos_writes,true,200,1596394882935,1596394887581,4646
azure,azure_cosmos_writes,true,200,1596394887581,1596394892663,5082
azure,azure_cosmos_writes,true,200,1596394892665,1596394897843,5178
azure,azure_cosmos_writes,true,200,1596394897844,1596394902695,4851
azure,azure_cosmos_writes,true,200,1596394902695,1596394907920,5225
azure,azure_cosmos_writes,true,200,1596394907920,1596394912937,5017
azure,azure_cosmos_writes,true,200,1596394912938,1596394917852,4914
azure,azure_cosmos_writes,true,200,1596394917852,1596394922885,5033
azure,azure_cosmos_writes,true,200,1596394922886,1596394927891,5005
azure,azure_cosmos_writes,true,200,1596394927892,1596394932638,4746
azure,azure_cosmos_writes,true,200,1596394932639,1596394937879,5240
azure,azure_cosmos_writes,true,200,1596394937879,1596394943083,5204
azure,azure_cosmos_writes,true,200,1596394943084,1596394948371,5287
azure,azure_cosmos_writes,true,200,1596394948371,1596394953799,5428
azure,azure_cosmos_writes,true,200,1596394953800,1596394959124,5324
azure,azure_cosmos_writes,true,200,1596394959124,1596394963852,4728
azure,azure_cosmos_writes,true,200,1596394963853,1596394968441,4588
azure,azure_cosmos_writes,true,200,1596394968442,1596394973051,4609
